datos_año;clase_inmueble;distrito_cod;distrito_nombre;barrio_cod;barrio_nombre;uso_cod;uso_deno;inmuebles_barrio;año_cons_medio;sup_cons_barrio;sup_cons_media;sup_suelo_barrio;sup_suelo_media;val_cat_barrio;val_cat_medio
2016;UR;01;Centro;012;EMBAJADORES;G;Ocio y Hostelería;109;1903,00;52413,00;481,00;;;79600874,77 €;730283,25 €
2016;UR;01;Centro;012;EMBAJADORES;I;Industrial;26;1937,00;3492,00;134,00;;;2551039,24 €;98116,89 €
2016;UR;01;Centro;012;EMBAJADORES;K;Deportivo;8;2002,00;1829,00;229,00;;;2541758,14 €;317719,77 €
2016;UR;01;Centro;012;EMBAJADORES;M;Suelos sin edificar, obras de urbanización y jardinería;35;;;;19624,00;561,00;16682954,50 €;476655,84 €
2016;UR;01;Centro;012;EMBAJADORES;O;Oficinas;177;1945,00;91182,00;515,00;;;86106920,27 €;486479,78 €
2016;UR;01;Centro;012;EMBAJADORES;P;Edificio Singular;3;1918,00;18576,00;6192,00;;;18586882,51 €;6195627,50 €
2016;UR;01;Centro;012;EMBAJADORES;R;Religioso;8;1865,00;17785,00;2223,00;;;15345569,12 €;1918196,14 €
2016;UR;01;Centro;012;EMBAJADORES;T;Espectáculos;7;1935,00;21584,00;3083,00;;;28451956,08 €;4064565,15 €
2016;UR;01;Centro;012;EMBAJADORES;V;Residencial;24843;1927,00;1984045,00;80,00;;;2468583816,00 €;99367,38 €
2016;UR;01;Centro;012;EMBAJADORES;Y;Sanidad y Beneficencia;10;1984,00;8940,00;894,00;;;10075444,47 €;1007544,45 €
2016;UR;01;Centro;013;CORTES;A;Almacén-Estacionamiento;1542;1968,00;120437,00;78,00;;;87860538,35 €;56978,30 €
2016;UR;01;Centro;013;CORTES;C;Comercial;869;1916,00;147905,00;170,00;;;286451148,85 €;329633,08 €
2016;UR;01;Centro;013;CORTES;E;Cultural;22;1952,00;57893,00;2632,00;;;112294811,69 €;5104309,62 €
2016;UR;01;Centro;013;CORTES;G;Ocio y Hostelería;204;1950,00;282653,00;1386,00;;;556301523,01 €;2726968,25 €
2016;UR;01;Centro;013;CORTES;I;Industrial;10;1948,00;13540,00;1354,00;;;13028125,58 €;1302812,56 €
2016;UR;01;Centro;013;CORTES;K;Deportivo;1;1917,00;260,00;260,00;;;372685,34 €;372685,34 €
2016;UR;01;Centro;013;CORTES;M;Suelos sin edificar, obras de urbanización y jardinería;7;;;;2432,00;347,00;4708744,00 €;672677,71 €
2016;UR;01;Centro;013;CORTES;O;Oficinas;355;1947,00;413342,00;1164,00;;;925348304,98 €;2606614,94 €
2016;UR;01;Centro;013;CORTES;P;Edificio Singular;23;1934,00;219215,00;9531,00;;;316172247,13 €;13746619,44 €
2016;UR;01;Centro;013;CORTES;R;Religioso;8;1868,00;27211,00;3401,00;;;25747882,38 €;3218485,30 €
2016;UR;01;Centro;013;CORTES;T;Espectáculos;6;1929,00;28454,00;4742,00;;;38151969,95 €;6358661,66 €
2016;UR;01;Centro;013;CORTES;V;Residencial;6477;1922,00;773977,00;119,00;;;1178798984,98 €;181997,68 €
2016;UR;01;Centro;013;CORTES;Y;Sanidad y Beneficencia;3;1924,00;1739,00;580,00;;;1870833,08 €;623611,03 €
2016;UR;01;Centro;014;JUSTICIA;A;Almacén-Estacionamiento;2922;1978,00;207661,00;71,00;;;133338785,55 €;45632,71 €
2016;UR;01;Centro;014;JUSTICIA;C;Comercial;1357;1923,00;252003,00;186,00;;;565050240,66 €;416396,64 €
2016;UR;01;Centro;014;JUSTICIA;E;Cultural;37;1942,00;48953,00;1323,00;;;64864612,58 €;1753097,64 €
2016;UR;01;Centro;014;JUSTICIA;G;Ocio y Hostelería;83;1923,00;80674,00;972,00;;;179054761,85 €;2157286,29 €
2016;UR;01;Centro;014;JUSTICIA;I;Industrial;17;1971,00;2845,00;167,00;;;2847960,60 €;167527,09 €
2016;UR;01;Centro;014;JUSTICIA;K;Deportivo;10;1975,00;3335,00;334,00;;;6710735,12 €;671073,51 €
2016;UR;01;Centro;014;JUSTICIA;M;Suelos sin edificar, obras de urbanización y jardinería;15;;;;9055,00;604,00;1413903,32 €;94260,22 €
2016;UR;01;Centro;014;JUSTICIA;O;Oficinas;568;1946,00;417360,00;735,00;;;877503803,80 €;1544901,06 €
2016;UR;01;Centro;014;JUSTICIA;P;Edificio Singular;24;1991,00;159189,00;6633,00;;;275514411,93 €;11479767,16 €
2016;UR;01;Centro;014;JUSTICIA;R;Religioso;21;1857,00;19270,00;918,00;;;25754123,37 €;1226386,83 €
2016;UR;01;Centro;014;JUSTICIA;T;Espectáculos;3;1922,00;2867,00;956,00;;;4150801,51 €;1383600,50 €
2016;UR;01;Centro;014;JUSTICIA;V;Residencial;10321;1928,00;1329062,00;129,00;;;2147784488,35 €;208098,49 €
2016;UR;01;Centro;014;JUSTICIA;Y;Sanidad y Beneficencia;5;1973,00;10576,00;2115,00;;;18589952,16 €;3717990,43 €
2016;UR;01;Centro;015;UNIVERSIDAD;A;Almacén-Estacionamiento;4761;1974,00;264159,00;55,00;;;159368826,86 €;33473,81 €
2016;UR;01;Centro;015;UNIVERSIDAD;C;Comercial;1766;1923,00;335706,00;190,00;;;792914127,72 €;448988,75 €
2016;UR;01;Centro;015;UNIVERSIDAD;E;Cultural;33;1941,00;88610,00;2685,00;;;91492422,39 €;2772497,65 €
2016;UR;01;Centro;015;UNIVERSIDAD;G;Ocio y Hostelería;146;1914,00;148289,00;1016,00;;;285916097,09 €;1958329,43 €
2016;UR;01;Centro;015;UNIVERSIDAD;I;Industrial;44;1932,00;6028,00;137,00;;;8695434,49 €;197623,51 €
2016;UR;01;Centro;015;UNIVERSIDAD;K;Deportivo;6;1967,00;1854,00;309,00;;;2361408,67 €;393568,11 €
2016;UR;01;Centro;015;UNIVERSIDAD;M;Suelos sin edificar, obras de urbanización y jardinería;15;;;;4988,00;333,00;5380367,45 €;358691,16 €
2016;UR;01;Centro;015;UNIVERSIDAD;O;Oficinas;710;1955,00;365578,00;515,00;;;656372200,21 €;924467,89 €
2016;UR;01;Centro;015;UNIVERSIDAD;P;Edificio Singular;16;1952,00;156270,00;9767,00;;;213494712,91 €;13343419,56 €
2016;UR;01;Centro;015;UNIVERSIDAD;R;Religioso;16;1902,00;89395,00;5587,00;;;72996905,23 €;4562306,58 €
2016;UR;01;Centro;015;UNIVERSIDAD;T;Espectáculos;1;1900,00;159,00;159,00;;;215200,63 €;215200,63 €
2016;UR;01;Centro;015;UNIVERSIDAD;V;Residencial;19833;1929,00;1807930,00;91,00;;;2492626892,24 €;125680,78 €
2016;UR;01;Centro;015;UNIVERSIDAD;Y;Sanidad y Beneficencia;21;1924,00;21109,00;1005,00;;;23714628,94 €;1129268,04 €
2016;UR;01;Centro;016;SOL;A;Almacén-Estacionamiento;817;1954,00;102236,00;125,00;;;67294172,31 €;82367,41 €
2016;UR;01;Centro;016;SOL;C;Comercial;1269;1917,00;391218,00;308,00;;;1458289103,98 €;1149163,99 €
2016;UR;01;Centro;016;SOL;E;Cultural;7;1920,00;18210,00;2601,00;;;26861960,69 €;3837422,96 €
2016;UR;01;Centro;016;SOL;G;Ocio y Hostelería;220;1927,00;180338,00;820,00;;;323288529,86 €;1469493,32 €
2016;UR;01;Centro;016;SOL;I;Industrial;6;1962,00;37,00;6,00;;;44470,82 €;7411,80 €
2016;UR;01;Centro;016;SOL;K;Deportivo;1;1890,00;797,00;797,00;;;482127,30 €;482127,30 €
2016;UR;01;Centro;016;SOL;M;Suelos sin edificar, obras de urbanización y jardinería;41;;;;35125,00;857,00;66731740,42 €;1627603,42 €
2016;UR;01;Centro;016;SOL;O;Oficinas;955;1940,00;300147,00;314,00;;;531878660,62 €;556941,01 €
2016;UR;01;Centro;016;SOL;P;Edificio Singular;11;1919,00;128597,00;11691,00;;;180020893,16 €;16365535,74 €
2016;UR;01;Centro;016;SOL;R;Religioso;8;1817,00;18134,00;2267,00;;;15887862,22 €;1985982,78 €
2016;UR;01;Centro;016;SOL;T;Espectáculos;7;1936,00;23348,00;3335,00;;;38110196,18 €;5444313,74 €
2016;UR;01;Centro;016;SOL;V;Residencial;4463;1918,00;630960,00;141,00;;;891132206,71 €;199671,12 €
2016;UR;01;Centro;016;SOL;Y;Sanidad y Beneficencia;1;1925,00;2109,00;2109,00;;;1435914,67 €;1435914,67 €
2016;UR;02;Arganzuela;021;IMPERIAL;A;Almacén-Estacionamiento;5058;1993,00;291834,00;58,00;;;131023522,58 €;25904,22 €
2016;UR;02;Arganzuela;021;IMPERIAL;C;Comercial;627;1967,00;85412,00;136,00;;;113728144,08 €;181384,60 €
2016;UR;02;Arganzuela;021;IMPERIAL;E;Cultural;9;1962,00;31006,00;3445,00;;;29475167,80 €;3275018,64 €
2016;UR;02;Arganzuela;021;IMPERIAL;G;Ocio y Hostelería;2;1992,00;20648,00;10324,00;;;35918543,78 €;17959271,89 €
2016;UR;02;Arganzuela;021;IMPERIAL;I;Industrial;37;1986,00;34255,00;926,00;;;29002870,04 €;783861,35 €
2016;UR;02;Arganzuela;021;IMPERIAL;K;Deportivo;8;1987,00;88053,00;11007,00;;;136097379,83 €;17012172,48 €
2016;UR;02;Arganzuela;021;IMPERIAL;M;Suelos sin edificar, obras de urbanización y jardinería;14;;;;135829,00;9702,00;82631584,90 €;5902256,06 €
2016;UR;02;Arganzuela;021;IMPERIAL;O;Oficinas;124;1975,00;58049,00;468,00;;;72741079,53 €;586621,61 €
2016;UR;02;Arganzuela;021;IMPERIAL;R;Religioso;1;1965,00;63,00;63,00;;;72920,38 €;72920,38 €
2016;UR;02;Arganzuela;021;IMPERIAL;T;Espectáculos;1;1965,00;2576,00;2576,00;;;3814484,87 €;3814484,87 €
2016;UR;02;Arganzuela;021;IMPERIAL;V;Residencial;10723;1971,00;994037,00;93,00;;;1288562425,58 €;120168,09 €
2016;UR;02;Arganzuela;021;IMPERIAL;Y;Sanidad y Beneficencia;5;1989,00;49821,00;9964,00;;;58048763,02 €;11609752,60 €
2016;UR;02;Arganzuela;022;ACACIAS;A;Almacén-Estacionamiento;9351;1991,00;473306,00;51,00;;;223095325,13 €;23857,91 €
2016;UR;02;Arganzuela;022;ACACIAS;C;Comercial;1205;1974,00;183238,00;152,00;;;252212968,23 €;209305,37 €
2016;UR;02;Arganzuela;022;ACACIAS;E;Cultural;30;1980,00;28898,00;963,00;;;30523691,85 €;1017456,40 €
2016;UR;02;Arganzuela;022;ACACIAS;G;Ocio y Hostelería;2;996,00;6640,00;3320,00;;;9885587,69 €;4942793,84 €
2016;UR;02;Arganzuela;022;ACACIAS;I;Industrial;40;1977,00;19528,00;488,00;;;13802548,75 €;345063,72 €
2016;UR;02;Arganzuela;022;ACACIAS;K;Deportivo;11;1989,00;18479,00;1680,00;;;8268625,98 €;751693,27 €
2016;UR;02;Arganzuela;022;ACACIAS;M;Suelos sin edificar, obras de urbanización y jardinería;16;;;;202234,00;12640,00;10213819,00 €;638363,69 €
2016;UR;02;Arganzuela;022;ACACIAS;O;Oficinas;173;1973,00;46481,00;269,00;;;56829461,92 €;328494,00 €
2016;UR;02;Arganzuela;022;ACACIAS;P;Edificio Singular;8;1978,00;8201,00;1025,00;;;7871945,65 €;983993,21 €
2016;UR;02;Arganzuela;022;ACACIAS;R;Religioso;4;1986,00;6551,00;1638,00;;;6954770,17 €;1738692,54 €
2016;UR;02;Arganzuela;022;ACACIAS;V;Residencial;17513;1976,00;1644755,00;94,00;;;2081192829,47 €;118837,03 €
2016;UR;02;Arganzuela;022;ACACIAS;Y;Sanidad y Beneficencia;5;1980,00;17070,00;3414,00;;;22545324,77 €;4509064,95 €
2016;UR;02;Arganzuela;023;CHOPERA;A;Almacén-Estacionamiento;2170;1983,00;110483,00;51,00;;;47301697,36 €;21798,02 €
2016;UR;02;Arganzuela;023;CHOPERA;C;Comercial;618;1955,00;83216,00;135,00;;;102314724,91 €;165557,81 €
2016;UR;02;Arganzuela;023;CHOPERA;E;Cultural;25;1962,00;33380,00;1335,00;;;29747172,99 €;1189886,92 €
2016;UR;02;Arganzuela;023;CHOPERA;G;Ocio y Hostelería;13;1785,00;11143,00;857,00;;;13232439,30 €;1017879,95 €
2016;UR;02;Arganzuela;023;CHOPERA;I;Industrial;23;1958,00;47222,00;2053,00;;;28103947,04 €;1221910,74 €
2016;UR;02;Arganzuela;023;CHOPERA;K;Deportivo;2;1966,00;360,00;180,00;;;367150,65 €;183575,32 €
2016;UR;02;Arganzuela;023;CHOPERA;M;Suelos sin edificar, obras de urbanización y jardinería;2;;;;1168,00;584,00;58866,00 €;29433,00 €
2016;UR;02;Arganzuela;023;CHOPERA;O;Oficinas;93;1959,00;18459,00;198,00;;;14959826,21 €;160858,35 €
2016;UR;02;Arganzuela;023;CHOPERA;R;Religioso;3;1961,00;3626,00;1209,00;;;3099098,26 €;1033032,75 €
2016;UR;02;Arganzuela;023;CHOPERA;V;Residencial;9429;1957,00;767665,00;81,00;;;903502717,81 €;95821,69 €
2016;UR;02;Arganzuela;023;CHOPERA;Y;Sanidad y Beneficencia;10;1954,00;4303,00;430,00;;;5764630,78 €;576463,08 €
2016;UR;02;Arganzuela;024;LEGAZPI;A;Almacén-Estacionamiento;7659;2003,00;280427,00;37,00;;;133419619,48 €;17419,98 €
2016;UR;02;Arganzuela;024;LEGAZPI;C;Comercial;413;1989,00;60603,00;147,00;;;87422058,38 €;211675,69 €
2016;UR;02;Arganzuela;024;LEGAZPI;E;Cultural;2;2000,00;6709,00;3354,00;;;8550714,56 €;4275357,28 €
2016;UR;02;Arganzuela;024;LEGAZPI;I;Industrial;98;1976,00;86902,00;887,00;;;50885848,62 €;519243,35 €
2016;UR;02;Arganzuela;024;LEGAZPI;K;Deportivo;3;2004,00;21663,00;7221,00;;;6044675,59 €;2014891,86 €
2016;UR;02;Arganzuela;024;LEGAZPI;M;Suelos sin edificar, obras de urbanización y jardinería;48;;;;487743,00;10161,00;35965853,00 €;749288,60 €
2016;UR;02;Arganzuela;024;LEGAZPI;O;Oficinas;193;1975,00;139894,00;725,00;;;194131753,44 €;1005864,01 €
2016;UR;02;Arganzuela;024;LEGAZPI;R;Religioso;1;2013,00;1556,00;1556,00;;;2292882,90 €;2292882,90 €
2016;UR;02;Arganzuela;024;LEGAZPI;T;Espectáculos;2;1987,00;5237,00;2618,00;;;7077685,16 €;3538842,58 €
2016;UR;02;Arganzuela;024;LEGAZPI;V;Residencial;8571;1997,00;901525,00;105,00;;;1278702608,82 €;149189,43 €
2016;UR;02;Arganzuela;024;LEGAZPI;Y;Sanidad y Beneficencia;4;2006,00;26351,00;6588,00;;;35333246,43 €;8833311,61 €
2016;UR;02;Arganzuela;025;DELICIAS;A;Almacén-Estacionamiento;6283;1996,00;271200,00;43,00;;;126995143,89 €;20212,50 €
2016;UR;02;Arganzuela;025;DELICIAS;C;Comercial;712;1962,00;104702,00;147,00;;;134648189,64 €;189112,63 €
2016;UR;02;Arganzuela;025;DELICIAS;E;Cultural;11;1969,00;68102,00;6191,00;;;66109072,08 €;6009915,64 €
2016;UR;02;Arganzuela;025;DELICIAS;G;Ocio y Hostelería;5;1957,00;4262,00;852,00;;;7146628,46 €;1429325,69 €
2016;UR;02;Arganzuela;025;DELICIAS;I;Industrial;37;1962,00;146549,00;3961,00;;;103596706,16 €;2799910,98 €
2016;UR;02;Arganzuela;025;DELICIAS;K;Deportivo;4;1978,00;8128,00;2032,00;;;7148712,84 €;1787178,21 €
2016;UR;02;Arganzuela;025;DELICIAS;M;Suelos sin edificar, obras de urbanización y jardinería;32;;;;55231,00;1726,00;49483648,50 €;1546364,02 €
2016;UR;02;Arganzuela;025;DELICIAS;O;Oficinas;160;1974,00;264888,00;1656,00;;;371354632,01 €;2320966,45 €
2016;UR;02;Arganzuela;025;DELICIAS;P;Edificio Singular;5;1941,00;40230,00;8046,00;;;39253400,24 €;7850680,05 €
2016;UR;02;Arganzuela;025;DELICIAS;R;Religioso;1;1963,00;3151,00;3151,00;;;2768617,18 €;2768617,18 €
2016;UR;02;Arganzuela;025;DELICIAS;V;Residencial;13226;1970,00;1226976,00;93,00;;;1521661424,52 €;115050,77 €
2016;UR;02;Arganzuela;025;DELICIAS;Y;Sanidad y Beneficencia;4;1972,00;14065,00;3516,00;;;19778609,40 €;4944652,35 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;A;Almacén-Estacionamiento;4654;1992,00;225486,00;48,00;;;102620526,74 €;22049,96 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;C;Comercial;1048;1948,00;163085,00;156,00;;;199136219,87 €;190015,48 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;E;Cultural;17;1965,00;82726,00;4866,00;;;75418793,13 €;4436399,60 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;G;Ocio y Hostelería;19;1941,00;39644,00;2087,00;;;55240977,00 €;2907419,84 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;I;Industrial;42;1967,00;64898,00;1545,00;;;58304499,45 €;1388202,37 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;K;Deportivo;8;1957,00;15543,00;1943,00;;;19741919,06 €;2467739,88 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;M;Suelos sin edificar, obras de urbanización y jardinería;30;;;;18669,00;622,00;7975378,72 €;265845,96 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;O;Oficinas;323;1973,00;119800,00;371,00;;;143731797,59 €;444990,09 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;P;Edificio Singular;5;1957,00;24961,00;4992,00;;;21392449,43 €;4278489,89 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;R;Religioso;12;1956,00;7585,00;632,00;;;6793371,27 €;566114,27 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;T;Espectáculos;3;1973,00;20738,00;6913,00;;;24018469,87 €;8006156,62 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;V;Residencial;13334;1953,00;1158314,00;87,00;;;1358544059,75 €;101885,71 €
2016;UR;02;Arganzuela;026;PALOS DE MOGUER;Y;Sanidad y Beneficencia;2;1999,00;8736,00;4368,00;;;9394593,17 €;4697296,58 €
2016;UR;02;Arganzuela;027;ATOCHA;A;Almacén-Estacionamiento;650;1997,00;49068,00;75,00;;;36436032,59 €;56055,43 €
2016;UR;02;Arganzuela;027;ATOCHA;C;Comercial;19;1986,00;118829,00;6254,00;;;165422626,22 €;8706454,01 €
2016;UR;02;Arganzuela;027;ATOCHA;E;Cultural;1;2013,00;7482,00;7482,00;;;5897608,50 €;5897608,50 €
2016;UR;02;Arganzuela;027;ATOCHA;I;Industrial;19;1977,00;176893,00;9310,00;;;242691523,49 €;12773238,08 €
2016;UR;02;Arganzuela;027;ATOCHA;M;Suelos sin edificar, obras de urbanización y jardinería;32;;;;122941,00;3842,00;202828460,50 €;6338389,39 €
2016;UR;02;Arganzuela;027;ATOCHA;O;Oficinas;135;1993,00;116662,00;864,00;;;183227105,51 €;1357237,82 €
2016;UR;02;Arganzuela;027;ATOCHA;T;Espectáculos;1;1997,00;18565,00;18565,00;;;22926445,56 €;22926445,56 €
2016;UR;02;Arganzuela;027;ATOCHA;V;Residencial;457;1998,00;51044,00;112,00;;;77904953,38 €;170470,36 €
2016;UR;03;Retiro;031;PACÍFICO;A;Almacén-Estacionamiento;6375;1987,00;352358,00;55,00;;;142036919,02 €;22280,30 €
2016;UR;03;Retiro;031;PACÍFICO;C;Comercial;958;1960,00;164983,00;172,00;;;204237858,49 €;213191,92 €
2016;UR;03;Retiro;031;PACÍFICO;E;Cultural;17;1946,00;35227,00;2072,00;;;30789981,66 €;1811175,39 €
2016;UR;03;Retiro;031;PACÍFICO;G;Ocio y Hostelería;1;1994,00;1638,00;1638,00;;;2073396,78 €;2073396,78 €
2016;UR;03;Retiro;031;PACÍFICO;I;Industrial;41;1965,00;15616,00;381,00;;;13170766,49 €;321238,21 €
2016;UR;03;Retiro;031;PACÍFICO;K;Deportivo;5;1952,00;754,00;151,00;;;1083351,50 €;216670,30 €
2016;UR;03;Retiro;031;PACÍFICO;M;Suelos sin edificar, obras de urbanización y jardinería;28;;;;49097,00;1753,00;73492203,82 €;2624721,56 €
2016;UR;03;Retiro;031;PACÍFICO;O;Oficinas;374;1969,00;140764,00;376,00;;;172758857,76 €;461922,08 €
2016;UR;03;Retiro;031;PACÍFICO;P;Edificio Singular;7;1957,00;48929,00;6990,00;;;42177227,85 €;6025318,26 €
2016;UR;03;Retiro;031;PACÍFICO;R;Religioso;2;1971,00;6085,00;3042,00;;;7431194,79 €;3715597,40 €
2016;UR;03;Retiro;031;PACÍFICO;V;Residencial;16726;1964,00;1601848,00;96,00;;;2050526289,87 €;122595,14 €
2016;UR;03;Retiro;031;PACÍFICO;Y;Sanidad y Beneficencia;1;1955,00;152,00;152,00;;;154941,33 €;154941,33 €
2016;UR;03;Retiro;032;ADELFAS;A;Almacén-Estacionamiento;5944;1997,00;235219,00;40,00;;;106982932,31 €;17998,47 €
2016;UR;03;Retiro;032;ADELFAS;C;Comercial;317;1976,00;52996,00;167,00;;;70216718,99 €;221503,85 €
2016;UR;03;Retiro;032;ADELFAS;E;Cultural;4;1969,00;12306,00;3076,00;;;11016681,28 €;2754170,32 €
2016;UR;03;Retiro;032;ADELFAS;G;Ocio y Hostelería;9;1976,00;12411,00;1379,00;;;23298536,56 €;2588726,28 €
2016;UR;03;Retiro;032;ADELFAS;I;Industrial;56;1979,00;29564,00;528,00;;;21993312,70 €;392737,73 €
2016;UR;03;Retiro;032;ADELFAS;K;Deportivo;5;1989,00;10080,00;2016,00;;;7044437,13 €;1408887,43 €
2016;UR;03;Retiro;032;ADELFAS;M;Suelos sin edificar, obras de urbanización y jardinería;27;;;;40971,00;1517,00;36310043,40 €;1344816,42 €
2016;UR;03;Retiro;032;ADELFAS;O;Oficinas;134;1971,00;75303,00;562,00;;;91035475,25 €;679369,22 €
2016;UR;03;Retiro;032;ADELFAS;R;Religioso;2;1970,00;1349,00;674,00;;;1488571,70 €;744285,85 €
2016;UR;03;Retiro;032;ADELFAS;V;Residencial;8499;1983,00;846114,00;100,00;;;1163704550,11 €;136922,53 €
2016;UR;03;Retiro;032;ADELFAS;Y;Sanidad y Beneficencia;5;1986,00;32714,00;6543,00;;;29478141,87 €;5895628,37 €
2016;UR;03;Retiro;033;ESTRELLA;A;Almacén-Estacionamiento;5095;1987,00;281729,00;55,00;;;133790769,05 €;26259,23 €
2016;UR;03;Retiro;033;ESTRELLA;C;Comercial;317;1970,00;36578,00;115,00;;;48749968,50 €;153785,39 €
2016;UR;03;Retiro;033;ESTRELLA;E;Cultural;7;1975,00;38567,00;5510,00;;;39952808,68 €;5707544,10 €
2016;UR;03;Retiro;033;ESTRELLA;G;Ocio y Hostelería;7;1966,00;20811,00;2973,00;;;33386412,27 €;4769487,47 €
2016;UR;03;Retiro;033;ESTRELLA;I;Industrial;17;1965,00;10043,00;591,00;;;8624489,33 €;507322,90 €
2016;UR;03;Retiro;033;ESTRELLA;K;Deportivo;5;1975,00;30809,00;6162,00;;;30796658,21 €;6159331,64 €
2016;UR;03;Retiro;033;ESTRELLA;M;Suelos sin edificar, obras de urbanización y jardinería;9;;;;9062,00;1007,00;7308844,00 €;812093,78 €
2016;UR;03;Retiro;033;ESTRELLA;O;Oficinas;258;1975,00;108301,00;420,00;;;164932464,11 €;639273,12 €
2016;UR;03;Retiro;033;ESTRELLA;R;Religioso;5;1970,00;5436,00;1087,00;;;6158703,20 €;1231740,64 €
2016;UR;03;Retiro;033;ESTRELLA;V;Residencial;9360;1973,00;1228092,00;131,00;;;1719269058,07 €;183682,59 €
2016;UR;03;Retiro;033;ESTRELLA;Y;Sanidad y Beneficencia;9;1974,00;44660,00;4962,00;;;51145781,44 €;5682864,60 €
2016;UR;03;Retiro;034;IBIZA;A;Almacén-Estacionamiento;2093;1973,00;183298,00;88,00;;;144424706,57 €;69003,68 €
2016;UR;03;Retiro;034;IBIZA;C;Comercial;804;1947,00;104009,00;129,00;;;189185522,68 €;235305,38 €
2016;UR;03;Retiro;034;IBIZA;E;Cultural;4;1946,00;4402,00;1100,00;;;5768874,74 €;1442218,68 €
2016;UR;03;Retiro;034;IBIZA;I;Industrial;29;1951,00;7460,00;257,00;;;9185810,89 €;316752,10 €
2016;UR;03;Retiro;034;IBIZA;M;Suelos sin edificar, obras de urbanización y jardinería;18;;;;10169,00;565,00;4291051,08 €;238391,73 €
2016;UR;03;Retiro;034;IBIZA;O;Oficinas;228;1963,00;55546,00;244,00;;;106593880,02 €;467517,02 €
2016;UR;03;Retiro;034;IBIZA;P;Edificio Singular;1;1952,00;1648,00;1648,00;;;2026436,84 €;2026436,84 €
2016;UR;03;Retiro;034;IBIZA;R;Religioso;5;1969,00;7356,00;1471,00;;;8585123,08 €;1717024,62 €
2016;UR;03;Retiro;034;IBIZA;T;Espectáculos;1;1945,00;868,00;868,00;;;1530277,06 €;1530277,06 €
2016;UR;03;Retiro;034;IBIZA;V;Residencial;10169;1948,00;1170225,00;115,00;;;1962110316,02 €;192950,17 €
2016;UR;03;Retiro;034;IBIZA;Y;Sanidad y Beneficencia;8;1959,00;186938,00;23367,00;;;304908537,49 €;38113567,19 €
2016;UR;03;Retiro;035;LOS JERÓNIMOS;A;Almacén-Estacionamiento;430;1952,00;73862,00;172,00;;;58477661,21 €;135994,56 €
